fuel,Pc,eps,Cstar,MR,PcOvPe,subar,Tc,Tt,Te,Isp,gamma
propane,39.5,1.3212850544414645,1174.0030544817382,1.0,3.8993089832181633,3,1202.9742522077418,1129.9799095753103,1037.8507288364608,161.40796789566707,1.1459220076816632
propane,39.5,1.3212850544414645,1174.0030544817382,1.0,3.8993089832181633,2,1202.9742522077418,1129.9799095753103,1037.8507288364608,161.40796789566707,1.1459220076816632
C2H5OH,39.5,1.3252178626925109,1152.8963589717823,1.0,3.8993089832181633,3,1195.5992059373666,1129.6899056477505,1045.7120132527175,158.59745595942337,1.139051471767269
C2H5OH,39.5,1.3252178626925109,1152.8963589717823,1.0,3.8993089832181633,2,1195.5992059373666,1129.6899056477505,1045.7120132527175,158.59745595942337,1.139051471767269
C2H5OH,39.5,1.328874393537694,1110.6088000999932,0.75,3.8993089832181633,3,1137.1768441175363,1077.627645291554,998.8443117355412,152.7871307414,1.1347723006857626
C2H5OH,39.5,1.328874393537694,1110.6088000999932,0.75,3.8993089832181633,2,1137.1768441175363,1077.627645291554,998.8443117355412,152.7871307414,1.1347723006857626
propane,39.5,1.324720917671783,1129.0029031637346,0.75,3.8993089832181633,3,1136.2819984214843,1070.698598548056,984.891711505116,155.21864891569564,1.1420313483720743
propane,39.5,1.324720917671783,1129.0029031637346,0.75,3.8993089832181633,2,1136.2819984214843,1070.698598548056,984.891711505116,155.21864891569564,1.1420313483720743
propane,39.0,1.303513495289191,1635.012665602375,7.75,3.84995064165844,3,3322.840529483816,3116.256088053715,2825.092813148794,223.88248524351525,1.1705026044244249
propane,39.0,1.303513495289191,1635.012665602375,7.75,3.84995064165844,2,3322.840529483816,3116.256088053715,2825.092813148794,223.88248524351525,1.1705026044244249
methane,39.0,1.2945134814090846,1690.3745251500604,7.75,3.84995064165844,3,3317.0843022346357,3093.922185757987,2776.1190089768925,231.13260284847289,1.1885136309012458
methane,39.0,1.2945134814090846,1690.3745251500604,7.75,3.84995064165844,2,3317.0843022346357,3093.922185757987,2776.1190089768925,231.13260284847289,1.1885136309012458
propane,39.0,1.299264575984377,1636.612816312786,7.5,3.84995064165844,3,3311.162845079751,3098.022624131157,2794.775097076464,223.9403761666583,1.179549363956101
propane,39.0,1.299264575984377,1636.612816312786,7.5,3.84995064165844,2,3311.162845079751,3098.022624131157,2794.775097076464,223.9403761666583,1.179549363956101
methane,39.0,1.290570441530675,1691.4389670395772,7.5,3.84995064165844,3,3297.3526395341555,3066.807292061889,2739.152033333625,231.14636217327725,1.1961731795981347
methane,39.0,1.290570441530675,1691.4389670395772,7.5,3.84995064165844,2,3297.3526395341555,3066.807292061889,2739.152033333625,231.14636217327725,1.1961731795981347
propane,39.0,1.2945165518149848,1637.2284113618696,7.25,3.84995064165844,3,3295.136600175016,3074.0883431699635,2757.9528716456016,223.8537739158892,1.1892329756704032
propane,39.0,1.2945165518149848,1637.2284113618696,7.25,3.84995064165844,2,3295.136600175016,3074.0883431699635,2757.9528716456016,223.8537739158892,1.1892329756704032
propane,39.0,1.289492942876167,1636.701357803588,7.0,3.84995064165844,3,3274.0026837053133,3043.755279347747,2714.862386398498,223.6151605234112,1.19901442916815
propane,39.0,1.289492942876167,1636.701357803588,7.0,3.84995064165844,2,3274.0026837053133,3043.755279347747,2714.862386398498,223.6151605234112,1.19901442916815
methane,39.0,1.2865899632334434,1691.7219022366294,7.25,3.84995064165844,3,3273.3475771718768,3034.880516803666,2698.067060306836,231.06312335077024,1.203716485633815
methane,39.0,1.2865899632334434,1691.7219022366294,7.25,3.84995064165844,2,3273.3475771718768,3034.880516803666,2698.067060306836,231.06312335077024,1.203716485633815
propane,39.0,1.2844325597017805,1634.9079387767797,6.75,3.84995064165844,3,3246.978982975216,3006.52603695801,2665.935475324703,223.2210594092247,1.208471385559981
propane,39.0,1.2844325597017805,1634.9079387767797,6.75,3.84995064165844,2,3246.978982975216,3006.52603695801,2665.935475324703,223.2210594092247,1.208471385559981
methane,39.0,1.2826521835340283,1691.1854407668104,7.0,3.84995064165844,3,3244.685579529604,2997.985718373017,2653.059420987496,230.88126776708063,1.2110513696175664
methane,39.0,1.2826521835340283,1691.1854407668104,7.0,3.84995064165844,2,3244.685579529604,2997.985718373017,2653.059420987496,230.88126776708063,1.2110513696175664
propane,39.0,1.2795280308785113,1631.770797165089,6.5,3.84995064165844,3,3213.3156367135853,2962.109072142005,2611.6819249238683,222.6672014331096,1.217375550003995
propane,39.0,1.2795280308785113,1631.770797165089,6.5,3.84995064165844,2,3213.3156367135853,2962.109072142005,2611.6819249238683,222.6672014331096,1.217375550003995
methane,39.0,1.278807838612846,1689.8020748929546,6.75,3.84995064165844,3,3211.016870784072,2956.0390034771267,2604.319073512456,230.5960085364308,1.2181455924031768
methane,39.0,1.278807838612846,1689.8020748929546,6.75,3.84995064165844,2,3211.016870784072,2956.0390034771267,2604.319073512456,230.5960085364308,1.2181455924031768
C2H5OH,39.0,1.315033679003724,1579.929432311538,5.25,3.84995064165844,3,3197.2852551700826,3015.479655391281,2766.1811578418688,216.7387595565943,1.1458861682778243
C2H5OH,39.0,1.315033679003724,1579.929432311538,5.25,3.84995064165844,2,3197.2852551700826,3015.479655391281,2766.1811578418688,216.7387595565943,1.1458861682778243
C2H5OH,39.0,1.3162827611395798,1574.0810929360532,5.5,3.84995064165844,3,3196.063738181941,3015.8910915558104,2770.469492971055,215.98611979842,1.1429815554135068
C2H5OH,39.0,1.3162827611395798,1574.0810929360532,5.5,3.84995064165844,2,3196.063738181941,3015.8910915558104,2770.469492971055,215.98611979842,1.1429815554135068
C2H5OH,39.0,1.3121483192882817,1584.7735943582588,5.0,3.84995064165844,3,3193.578212904014,3008.201754655416,2750.2979519073,217.2895540607892,1.1526330418661086
C2H5OH,39.0,1.3121483192882817,1584.7735943582588,5.0,3.84995064165844,2,3193.578212904014,3008.201754655416,2750.2979519073,217.2895540607892,1.1526330418661086
C2H5OH,39.0,1.3164660956020402,1567.6370953299406,5.75,3.84995064165844,3,3191.273227911533,3011.4433041107764,2766.791697977014,215.10919805279636,1.1425390081496531
C2H5OH,39.0,1.3164660956020402,1567.6370953299406,5.75,3.84995064165844,2,3191.273227911533,3011.4433041107764,2766.791697977014,215.10919805279636,1.1425390081496531
C2H5OH,39.0,1.3159789951103265,1560.8624550780714,6.0,3.84995064165844,3,3183.879722577096,3003.5330818509733,2757.714542506155,214.1610917850144,1.143586401416311
C2H5OH,39.0,1.3159789951103265,1560.8624550780714,6.0,3.84995064165844,2,3183.879722577096,3003.5330818509733,2757.714542506155,214.1610917850144,1.143586401416311
C2H5OH,39.0,1.3070406615935253,1588.0086881835714,4.75,3.84995064165844,3,3183.036958652227,2991.2555229561744,2718.6745246157884,217.52861166600275,1.164337847186752
C2H5OH,39.0,1.3070406615935253,1588.0086881835714,4.75,3.84995064165844,2,3183.036958652227,2991.2555229561744,2718.6745246157884,217.52861166600275,1.164337847186752
C2H5OH,39.0,1.3150677146686498,1553.9272602490264,6.25,3.84995064165844,3,3174.5747578495943,2993.1320718856323,2744.961178879613,213.17545710230445,1.1455375893057689
C2H5OH,39.0,1.3150677146686498,1553.9272602490264,6.25,3.84995064165844,2,3174.5747578495943,2993.1320718856323,2744.961178879613,213.17545710230445,1.1455375893057689
propane,39.0,1.2748924834352622,1627.2535016736165,6.25,3.84995064165844,3,3172.353318145659,2910.437720682922,2552.4343532423068,221.95428955794767,1.225684022429385
propane,39.0,1.2748924834352622,1627.2535016736165,6.25,3.84995064165844,2,3172.353318145659,2910.437720682922,2552.4343532423068,221.95428955794767,1.225684022429385
methane,39.0,1.2750799092208724,1687.5464367381355,6.5,3.84995064165844,3,3172.0293433307806,2908.9944945204124,2551.873892304014,230.2073903171187,1.2250152663274347
methane,39.0,1.2750799092208724,1687.5464367381355,6.5,3.84995064165844,2,3172.0293433307806,2908.9944945204124,2551.873892304014,230.2073903171187,1.2250152663274347
C2H5OH,39.0,1.313883172709735,1546.940760515262,6.5,3.84995064165844,3,3163.859559423536,2980.924753847062,2729.684779667431,212.1734671292921,1.1480485965043592
C2H5OH,39.0,1.313883172709735,1546.940760515262,6.5,3.84995064165844,2,3163.859559423536,2980.924753847062,2729.684779667431,212.1734671292921,1.1480485965043592
C2H5OH,39.0,1.2996549979938454,1588.8218886241673,4.5,3.84995064165844,3,3163.057976781843,2961.054415703635,2668.261742434191,217.35813489469965,1.180152472389426
C2H5OH,39.0,1.2996549979938454,1588.8218886241673,4.5,3.84995064165844,2,3163.057976781843,2961.054415703635,2668.261742434191,217.35813489469965,1.180152472389426
C2H5OH,39.0,1.3125199392576403,1539.9736047991232,6.75,3.84995064165844,3,3152.1026383258627,2967.404220842903,2712.671076551619,211.1686712688353,1.150912195480353
C2H5OH,39.0,1.3125199392576403,1539.9736047991232,6.75,3.84995064165844,2,3152.1026383258627,2967.404220842903,2712.671076551619,211.1686712688353,1.150912195480353
C2H5OH,39.0,1.3110397789678752,1533.071529898992,7.0,3.84995064165844,3,3139.579158584507,2952.9232940205143,2694.449896482812,210.17160471832463,1.153997997037773
C2H5OH,39.0,1.3110397789678752,1533.071529898992,7.0,3.84995064165844,2,3139.579158584507,2952.9232940205143,2694.449896482812,210.17160471832463,1.153997997037773
C2H5OH,39.0,1.290982293723244,1586.324904532943,4.25,3.84995064165844,3,3130.3091581852427,2913.818975788934,2599.314506370064,216.72326230549035,1.1968374390201504
C2H5OH,39.0,1.290982293723244,1586.324904532943,4.25,3.84995064165844,2,3130.3091581852427,2913.818975788934,2599.314506370064,216.72326230549035,1.1968374390201504
methane,39.0,1.27147089719212,1684.3860397250971,6.25,3.84995064165844,3,3127.44330949678,2856.813000924553,2495.7724710776342,229.70807973141612,1.23169296153221
methane,39.0,1.27147089719212,1684.3860397250971,6.25,3.84995064165844,2,3127.44330949678,2856.813000924553,2495.7724710776342,229.70807973141612,1.23169296153221
C2H5OH,39.0,1.3094849178072068,1526.2641840966653,7.25,3.84995064165844,3,3126.4974918124685,2937.7560109682595,2675.4648849686528,209.1838208899876,1.1572163258979442
C2H5OH,39.0,1.3094849178072068,1526.2641840966653,7.25,3.84995064165844,2,3126.4974918124685,2937.7560109682595,2675.4648849686528,209.1838208899876,1.1572163258979442
propane,39.0,1.2705608229925118,1621.338038613878,6.0,3.84995064165844,3,3123.5636664525146,2851.587318685262,2488.4539643022717,221.07593962553784,1.2334579802186278
propane,39.0,1.2705608229925118,1621.338038613878,6.0,3.84995064165844,2,3123.5636664525146,2851.587318685262,2488.4539643022717,221.07593962553784,1.2334579802186278
C2H5OH,39.0,1.30788549135265,1519.5707334919684,7.5,3.84995064165844,3,3113.0173972452626,2922.103535529206,2655.9830021293405,208.21135496152607,1.1605060085502852
C2H5OH,39.0,1.30788549135265,1519.5707334919684,7.5,3.84995064165844,2,3113.0173972452626,2922.103535529206,2655.9830021293405,208.21135496152607,1.1605060085502852
C2H5OH,39.0,1.306263994997486,1513.0032435657924,7.75,3.84995064165844,3,3099.2630953711064,2906.122688648488,2636.2236904832143,207.25674654464345,1.163821660098252
C2H5OH,39.0,1.306263994997486,1513.0032435657924,7.75,3.84995064165844,2,3099.2630953711064,2906.122688648488,2636.2236904832143,207.25674654464345,1.163821660098252
C2H5OH,39.0,1.2825401500594795,1579.8799123487347,4.0,3.84995064165844,3,3081.0472818508274,2846.9988009559684,2514.774395701583,215.6208643530587,1.2115566615893905
C2H5OH,39.0,1.2825401500594795,1579.8799123487347,4.0,3.84995064165844,2,3081.0472818508274,2846.9988009559684,2514.774395701583,215.6208643530587,1.2115566615893905
methane,39.0,1.267971267470266,1680.272490124866,6.0,3.84995064165844,3,3076.9975715551045,2799.4347388303104,2435.980220589729,229.0898168074427,1.2382208251257127
methane,39.0,1.267971267470266,1680.272490124866,6.0,3.84995064165844,2,3076.9975715551045,2799.4347388303104,2435.980220589729,229.0898168074427,1.2382208251257127
propane,39.0,1.2665138241109648,1613.9954033424958,5.75,3.84995064165844,3,3066.5529923438035,2785.671807445213,2419.8354237728013,220.0228465111552,1.2408084180794376
propane,39.0,1.2665138241109648,1613.9954033424958,5.75,3.84995064165844,2,3066.5529923438035,2785.671807445213,2419.8354237728013,220.0228465111552,1.2408084180794376
methane,39.0,1.2645659743643287,1675.1353640068355,5.75,3.84995064165844,3,3020.429586551513,2736.7613311200653,2372.409615731046,228.3415439053809,1.244639147903179
methane,39.0,1.2645659743643287,1675.1353640068355,5.75,3.84995064165844,2,3020.429586551513,2736.7613311200653,2372.409615731046,228.3415439053809,1.244639147903179
C2H5OH,39.0,1.2752785963028137,1569.3491818940977,3.75,3.84995064165844,3,3011.9325527200485,2760.3211907436034,2417.728597983979,214.0596665563125,1.223652462289419
C2H5OH,39.0,1.2752785963028137,1569.3491818940977,3.75,3.84995064165844,2,3011.9325527200485,2760.3211907436034,2417.728597983979,214.0596665563125,1.223652462289419
propane,39.0,1.2627053753558533,1605.160201767747,5.5,3.84995064165844,3,3001.024974136252,2712.7564227093417,2346.539847616611,218.7807513219108,1.2478527681597562
propane,39.0,1.2627053753558533,1605.160201767747,5.5,3.84995064165844,2,3001.024974136252,2712.7564227093417,2346.539847616611,218.7807513219108,1.2478527681597562
methane,39.0,1.2612405445122163,1668.8769853355864,5.5,3.84995064165844,3,2957.4539455922063,2668.646631561422,2304.932149747888,227.44885612391525,1.2509861871989911
methane,39.0,1.2612405445122163,1668.8769853355864,5.5,3.84995064165844,2,2957.4539455922063,2668.646631561422,2304.932149747888,227.44885612391525,1.2509861871989911
propane,39.0,1.259083735501767,1594.7149214674378,5.25,3.84995064165844,3,2926.7165174181987,2632.807715679604,2268.4214078557093,217.32956092365976,1.2547012356934746
propane,39.0,1.259083735501767,1594.7149214674378,5.25,3.84995064165844,2,2926.7165174181987,2632.807715679604,2268.4214078557093,217.32956092365976,1.2547012356934746
C2H5OH,39.0,1.269298345318228,1554.896158632632,3.5,3.84995064165844,3,2920.940542588672,2655.1970401526646,2309.790525190869,212.0396745758511,1.2337183513824568
C2H5OH,39.0,1.269298345318228,1554.896158632632,3.5,3.84995064165844,2,2920.940542588672,2655.1970401526646,2309.790525190869,212.0396745758511,1.2337183513824568
methane,39.0,1.257982186168832,1661.369045859991,5.25,3.84995064165844,3,2887.742736202784,2594.8960416359328,2233.381803100237,226.39346428099043,1.2572952903430925
methane,39.0,1.257982186168832,1661.369045859991,5.25,3.84995064165844,2,2887.742736202784,2594.8960416359328,2233.381803100237,226.39346428099043,1.2572952903430925
propane,39.0,1.2556005742810274,1582.4818257783054,5.0,3.84995064165844,3,2843.330036524234,2545.678035430654,2185.250390574227,215.64209624298283,1.261451113120653
propane,39.0,1.2556005742810274,1582.4818257783054,5.0,3.84995064165844,2,2843.330036524234,2545.678035430654,2185.250390574227,215.64209624298283,1.261451113120653
methane,39.0,1.2547807089131409,1652.4486182059893,5.0,3.84995064165844,3,2810.9123590000154,2515.2696823329643,2157.5565666095604,225.15268433253007,1.2636032568524616
methane,39.0,1.2547807089131409,1652.4486182059893,5.0,3.84995064165844,2,2810.9123590000154,2515.2696823329643,2157.5565666095604,225.15268433253007,1.2636032568524616
C2H5OH,39.0,1.2642830208927718,1536.543105937012,3.25,3.84995064165844,3,2807.5155373847183,2533.136547375501,2191.390387759666,209.52311057443492,1.2425239321021349
C2H5OH,39.0,1.2642830208927718,1536.543105937012,3.25,3.84995064165844,2,2807.5155373847183,2533.136547375501,2191.390387759666,209.52311057443492,1.2425239321021349
propane,39.0,1.2522137667581066,1568.2156026571715,4.75,3.84995064165844,3,2750.4823317894407,2451.10925446718,2096.721506430504,213.68298809651063,1.2681971129598466
propane,39.0,1.2522137667581066,1568.2156026571715,4.75,3.84995064165844,2,2750.4823317894407,2451.10925446718,2096.721506430504,213.68298809651063,1.2681971129598466
methane,39.0,1.251624895914016,1641.913636060842,4.75,3.84995064165844,3,2726.517692647612,2429.488466434839,2077.221472412673,223.69807382797148,1.2699538308706988
methane,39.0,1.251624895914016,1641.913636060842,4.75,3.84995064165844,2,2726.517692647612,2429.488466434839,2077.221472412673,223.69807382797148,1.2699538308706988
C2H5OH,39.0,1.2598730281045845,1513.920888462823,3.0,3.84995064165844,3,2671.8020617588177,2394.8311601796527,2062.083521151236,206.4342426922382,1.250692956277327
C2H5OH,39.0,1.2598730281045845,1513.920888462823,3.0,3.84995064165844,2,2671.8020617588177,2394.8311601796527,2062.083521151236,206.4342426922382,1.250692956277327
propane,39.0,1.248881290349092,1551.595818795483,4.5,3.84995064165844,3,2647.679179937944,2348.744130646372,2002.4566547190752,211.40663588587472,1.2750458787622758
propane,39.0,1.248881290349092,1551.595818795483,4.5,3.84995064165844,2,2647.679179937944,2348.744130646372,2002.4566547190752,211.40663588587472,1.2750458787622758
methane,39.0,1.2484987138560173,1629.5142992773651,4.5,3.84995064165844,3,2634.0541174544646,2337.2363767407764,1992.0983227920544,221.99429438951864,1.276408253506981
